customer code	Clientnr	Name of customer	ATT	Street	Zipcode	City	X co-ordinate network location	Y co-ordinate network location	Fixed loading time	Var. loading time per pallet	Fixed unloading time	Var. unloading time per pallet	Start first time window day 0	End first time window day 0	Start first time window day 1	End first time window day 1	Start first time window day 2	End first time window day 2	Start first time window day 3	End first time window day 3	Start first time window day 4	End first time window day 4	Start first time window day 5	End first time window day 5	Deliverydate	Latest delivery date	All depots admitted	Pallets collect	Pallets deliver	ID for obliged group delivery	Division name	Depot 1	id_cwbMasterVisit	cutOff	Kg deliver	Cubics deliver	Address_code	addresskindname	active	id_cwbVisit	id_cwbMasterVisitProduct	deliveryId	NoOfHistoricalWeeks	NoOfRealizedDeliveries	HistoricalFrequency
383711	19473D1	KIWI 101 Oppdal	Norfersk	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02									09:00	13:00			20010105	20010105	0		20		ASKO_MIDT-NORGE	741	19473	W:0 - D:3 - 12:00	23	91	383711	DAGLIGVARE	1	132392	67993	14985	6	6	1
383711	84854D1	KIWI 101 Oppdal	TØRR	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02	09:00	12:00											20010101	20010101	0		1100		ASKO_MIDT-NORGE	741	84854	W:0 - D:5 - 09:00	4501	11199	383711	DAGLIGVARE	1	132393	290565	13716	6	6	1
383711	109154D1	KIWI 101 Oppdal	TØRR	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02			17:45	20:45									20010102	20010102	0		670		ASKO_MIDT-NORGE	741	109154	W:0 - D:1 - 13:00	2286	7247	383711	DAGLIGVARE	1	132397	364743	105446	6	6	1
383711	19477D1	KIWI 101 Oppdal	TØRR	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02					08:30	11:30							20010103	20010103	0		550		ASKO_MIDT-NORGE	741	19477	W:0 - D:1 - 21:00	2017	5383	383711	DAGLIGVARE	1	132396	68005	14506	6	6	1
383711	19476D1	KIWI 101 Oppdal	TØRR	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02							09:00	11:30					20010104	20010104	0		710		ASKO_MIDT-NORGE	741	19476	W:0 - D:2 - 21:00	2150	7223	383711	DAGLIGVARE	1	132395	68000	14547	6	6	1
383711	19473D1	KIWI 101 Oppdal	TØRR	Inge Krokanns veg	7340	Oppdal	9.68521	62.59272	5	0.02	10	0.02									09:00	13:00			20010105	20010105	0		640		ASKO_MIDT-NORGE	741	19473	W:0 - D:3 - 21:00	1834	7251	383711	DAGLIGVARE	1	132392	67989	14985	6	6	1
383877	83941D1	Kiwi 102 Røros	BAMA	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02	10:30	13:30											20010101	20010101	0		240		ASKO_MIDT-NORGE	741	83941	W:0 - D:5 - 09:00	877	3507	383877	DAGLIGVARE	1	95247	287624	29126	6	6	1
383877	14611D1	Kiwi 102 Røros	BAMA	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02			09:00	12:00									20010102	20010102	0		280		ASKO_MIDT-NORGE	741	14611	W:0 - D:7 - 21:00	1003	4013	383877	DAGLIGVARE	1	95245	51784	14268	6	6	1
383877	14614D1	Kiwi 102 Røros	BAMA	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02							10:30	13:30					20010104	20010104	0		290		ASKO_MIDT-NORGE	741	14614	W:0 - D:2 - 21:00	1084	4335	383877	DAGLIGVARE	1	95248	51798	14663	6	6	1
383877	83940D1	Kiwi 102 Røros	BAMA	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02									18:05	20:05			20010105	20010105	0		100		ASKO_MIDT-NORGE	741	83940	W:0 - D:4 - 10:00	363	1453	383877	DAGLIGVARE	1	95246	287620	13979	6	6	1
383877	83941D1	Kiwi 102 Røros	FRYS	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02	10:30	13:30											20010101	20010101	0		100		ASKO_MIDT-NORGE	741	83941	W:0 - D:5 - 09:00	222	955	383877	DAGLIGVARE	1	95247	287625	29126	6	6	1
383877	14611D1	Kiwi 102 Røros	FRYS	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02			09:00	12:00									20010102	20010102	0		110		ASKO_MIDT-NORGE	741	14611	W:0 - D:7 - 21:00	319	1008	383877	DAGLIGVARE	1	95245	51783	14268	6	6	1
383877	14614D1	Kiwi 102 Røros	FRYS	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02							10:30	13:30					20010104	20010104	0		180		ASKO_MIDT-NORGE	741	14614	W:0 - D:2 - 21:00	525	1975	383877	DAGLIGVARE	1	95248	51797	14663	6	6	1
383877	83941D1	Kiwi 102 Røros	KJØL	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02	10:30	13:30											20010101	20010101	0		240		ASKO_MIDT-NORGE	741	83941	W:0 - D:5 - 09:00	1046	2184	383877	DAGLIGVARE	1	95247	287626	29126	6	6	1
383877	14611D1	Kiwi 102 Røros	KJØL	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02			09:00	12:00									20010102	20010102	0		210		ASKO_MIDT-NORGE	741	14611	W:0 - D:7 - 21:00	917	1930	383877	DAGLIGVARE	1	95245	51782	14268	6	6	1
383877	83942D1	Kiwi 102 Røros	KJØL	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02					17:00	20:00							20010103	20010103	0		300		ASKO_MIDT-NORGE	741	83942	W:0 - D:2 - 10:00	1090	2475	383877	DAGLIGVARE	1	95249	287629	73959	6	6	1
383877	14614D1	Kiwi 102 Røros	KJØL	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02							10:30	13:30					20010104	20010104	0		170		ASKO_MIDT-NORGE	741	14614	W:0 - D:2 - 21:00	519	1238	383877	DAGLIGVARE	1	95248	51796	14663	6	6	1
383877	83940D1	Kiwi 102 Røros	KJØL	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02									18:05	20:05			20010105	20010105	0		240		ASKO_MIDT-NORGE	741	83940	W:0 - D:4 - 10:00	793	1558	383877	DAGLIGVARE	1	95246	287621	13979	6	6	1
383877	83941D1	Kiwi 102 Røros	Norfersk	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02	10:30	13:30											20010101	20010101	0		10		ASKO_MIDT-NORGE	741	83941	W:0 - D:5 - 12:00	15	57	383877	DAGLIGVARE	1	95247	287627	29126	6	6	1
383877	14611D1	Kiwi 102 Røros	Norfersk	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02			09:00	12:00									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	14611	W:0 - D:6 - 12:00			383877	DAGLIGVARE	1	95245	51785	14268	6	6	1
383877	83942D1	Kiwi 102 Røros	Norfersk	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02					17:00	20:00							20010103	20010103	0		0		ASKO_MIDT-NORGE	741	83942	W:0 - D:1 - 12:00	1	6	383877	DAGLIGVARE	1	95249	287630	73959	6	6	1
383877	14614D1	Kiwi 102 Røros	Norfersk	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02							10:30	13:30					20010104	20010104	0		0		ASKO_MIDT-NORGE	741	14614	W:0 - D:2 - 12:00	4	16	383877	DAGLIGVARE	1	95248	51799	14663	6	6	1
383877	83940D1	Kiwi 102 Røros	Norfersk	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02									18:05	20:05			20010105	20010105	0		1		ASKO_MIDT-NORGE	741	83940	W:0 - D:3 - 12:00			383877	DAGLIGVARE	1	95246	287622	13979	6	6	1
383877	83941D1	Kiwi 102 Røros	TØRR	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02	10:30	13:30											20010101	20010101	0		600		ASKO_MIDT-NORGE	741	83941	W:0 - D:5 - 09:00	2022	6185	383877	DAGLIGVARE	1	95247	287628	29126	6	6	1
383877	14611D1	Kiwi 102 Røros	TØRR	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02			09:00	12:00									20010102	20010102	0		590		ASKO_MIDT-NORGE	741	14611	W:0 - D:7 - 21:00	1544	5359	383877	DAGLIGVARE	1	95245	51781	14268	6	6	1
383877	83942D1	Kiwi 102 Røros	TØRR	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02					17:00	20:00							20010103	20010103	0		230		ASKO_MIDT-NORGE	741	83942	W:0 - D:2 - 10:00	856	2012	383877	DAGLIGVARE	1	95249	287631	73959	6	6	1
383877	14614D1	Kiwi 102 Røros	TØRR	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02							10:30	13:30					20010104	20010104	0		640		ASKO_MIDT-NORGE	741	14614	W:0 - D:2 - 21:00	2132	6576	383877	DAGLIGVARE	1	95248	51795	14663	6	6	1
383877	83940D1	Kiwi 102 Røros	TØRR	Stamphusveien	7374	Røros	11.38407	62.57325	3	0.01	10	0.02									18:05	20:05			20010105	20010105	0		490		ASKO_MIDT-NORGE	741	83940	W:0 - D:4 - 10:00	1336	4787	383877	DAGLIGVARE	1	95246	287623	13979	6	6	1
384776	86743D1	Spar Hamarøy	BAMA		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02	15:30	19:00											20010101	20010101	0		340	TRUE	ASKO_MIDT-NORGE	741	86743	W:0 - D:4 - 21:00	1177	4707	384776	DAGLIGVARE	1	100524	296535	13848	6	6	1
384776	47455D1	Spar Hamarøy	BAMA		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02							15:30	18:00					20010104	20010104	0		350	TRUE	ASKO_MIDT-NORGE	741	47455	W:0 - D:2 - 09:00	1230	4920	384776	DAGLIGVARE	1	100525	164218	14869	6	6	1
384776	86743D1	Spar Hamarøy	FRYS		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02	15:30	19:00											20010101	20010101	0		170	TRUE	ASKO_MIDT-NORGE	741	86743	W:0 - D:4 - 21:00	447	1907	384776	DAGLIGVARE	1	100524	296536	13848	6	6	1
384776	47455D1	Spar Hamarøy	FRYS		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02							15:30	18:00					20010104	20010104	0		140	TRUE	ASKO_MIDT-NORGE	741	47455	W:0 - D:2 - 09:00	431	1928	384776	DAGLIGVARE	1	100525	164219	14869	6	6	1
384776	86743D1	Spar Hamarøy	KJØL		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02	15:30	19:00											20010101	20010101	0		350	TRUE	ASKO_MIDT-NORGE	741	86743	W:0 - D:4 - 21:00	1142	2911	384776	DAGLIGVARE	1	100524	296537	13848	6	6	1
384776	47455D1	Spar Hamarøy	KJØL		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02							15:30	18:00					20010104	20010104	0		340	TRUE	ASKO_MIDT-NORGE	741	47455	W:0 - D:2 - 09:00	1287	2797	384776	DAGLIGVARE	1	100525	164220	14869	6	6	1
384776	86743D1	Spar Hamarøy	Norfersk		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02	15:30	19:00											20010101	20010101	0		10	TRUE	ASKO_MIDT-NORGE	741	86743	W:0 - D:4 - 12:00	1	4	384776	DAGLIGVARE	1	100524	296538	13848	6	6	1
384776	47455D1	Spar Hamarøy	Norfersk		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02							15:30	18:00					20010104	20010104	0		10	TRUE	ASKO_MIDT-NORGE	741	47455	W:0 - D:1 - 12:00	4	13	384776	DAGLIGVARE	1	100525	164221	14869	6	6	1
384776	86743D1	Spar Hamarøy	TØRR		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02	15:30	19:00											20010101	20010101	0		650	TRUE	ASKO_MIDT-NORGE	741	86743	W:0 - D:4 - 21:00	2310	6121	384776	DAGLIGVARE	1	100524	296539	13848	6	6	1
384776	47455D1	Spar Hamarøy	TØRR		8294	Oppeid	15.61148895	68.08495659	3	0.01	12	0.02							15:30	18:00					20010104	20010104	0		700	TRUE	ASKO_MIDT-NORGE	741	47455	W:0 - D:2 - 09:00	2707	7007	384776	DAGLIGVARE	1	100525	164222	14869	6	6	1
384867	83937D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02	08:15	10:45											20010101	20010101	0		340		ASKO_MIDT-NORGE	741	83937	W:0 - D:5 - 09:00	1207	4827	384867	DAGLIGVARE	1	132026	287613	25708	6	6	1
384867	83935D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02			08:00	10:00									20010102	20010102	0		220		ASKO_MIDT-NORGE	741	83935	W:0 - D:7 - 21:00	757	3027	384867	DAGLIGVARE	1	132024	287605	14181	6	6	1
384867	47313D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					08:30	10:30							20010103	20010103	0		150		ASKO_MIDT-NORGE	741	47313	W:0 - D:1 - 21:00	537	2147	384867	DAGLIGVARE	1	132027	163697	15939	6	6	1
384867	19843D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02							07:45	09:45					20010104	20010104	0		180		ASKO_MIDT-NORGE	741	19843	W:0 - D:2 - 21:00	640	2560	384867	DAGLIGVARE	1	132023	68895	14704	6	6	1
384867	83936D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02									08:45	11:00			20010105	20010105	0		220		ASKO_MIDT-NORGE	741	83936	W:0 - D:3 - 21:00	790	3160	384867	DAGLIGVARE	1	132025	287609	29178	6	6	1
384867	47860D1	KIWI 104 Moholt	BAMA	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02											09:00	12:00	20010106	20010106	0		160		ASKO_MIDT-NORGE	741	47860	W:0 - D:4 - 21:00	593	2373	384867	DAGLIGVARE	1	132021	165846	45162	6	6	1
384867	97206D1	KIWI 104 Moholt	FRYS	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02	12:30	14:30											20010101	20010101	0		120		ASKO_MIDT-NORGE	741	97206	W:0 - D:5 - 13:00	225	1249	384867	DAGLIGVARE	1	132028	329946	13841	6	6	1
384867	47313D1	KIWI 104 Moholt	FRYS	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					08:30	10:30							20010103	20010103	0		130		ASKO_MIDT-NORGE	741	47313	W:0 - D:1 - 21:00	321	1337	384867	DAGLIGVARE	1	132027	163698	15939	6	6	1
384867	97205D1	KIWI 104 Moholt	FRYS	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02							15:00	17:00					20010104	20010104	0		210		ASKO_MIDT-NORGE	741	97205	W:0 - D:3 - 13:00	813	2739	384867	DAGLIGVARE	1	132022	329942	57609	6	5	0.83
384867	97206D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02	12:30	14:30											20010101	20010101	0		260		ASKO_MIDT-NORGE	741	97206	W:0 - D:5 - 13:00	715	1584	384867	DAGLIGVARE	1	132028	329947	13841	6	6	1
384867	83935D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02			08:00	10:00									20010102	20010102	0		170		ASKO_MIDT-NORGE	741	83935	W:0 - D:7 - 21:00	400	1034	384867	DAGLIGVARE	1	132024	287606	14181	6	6	1
384867	47313D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					08:30	10:30							20010103	20010103	0		450		ASKO_MIDT-NORGE	741	47313	W:0 - D:1 - 21:00	1953	4362	384867	DAGLIGVARE	1	132027	163699	15939	6	6	1
384867	97207D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					15:00	17:00							20010103	20010103	0		1		ASKO_MIDT-NORGE	741	97207	W:0 - D:2 - 13:00			384867	DAGLIGVARE	1	132029	329950	57599	6	5	0.83
384867	97205D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02							15:00	17:00					20010104	20010104	0		110		ASKO_MIDT-NORGE	741	97205	W:0 - D:3 - 13:00	236	581	384867	DAGLIGVARE	1	132022	329943	57609	6	5	0.83
384867	83936D1	KIWI 104 Moholt	KJØL	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02									08:45	11:00			20010105	20010105	0		330		ASKO_MIDT-NORGE	741	83936	W:0 - D:3 - 21:00	1255	2679	384867	DAGLIGVARE	1	132025	287610	29178	6	6	1
384867	97206D1	KIWI 104 Moholt	Norfersk	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02	12:30	14:30											20010101	20010101	0		0		ASKO_MIDT-NORGE	741	97206	W:0 - D:5 - 12:00	2	8	384867	DAGLIGVARE	1	132028	329948	13841	6	6	1
384867	83935D1	KIWI 104 Moholt	Norfersk	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02			08:00	10:00									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	83935	W:0 - D:6 - 12:00			384867	DAGLIGVARE	1	132024	287607	14181	6	6	1
384867	47313D1	KIWI 104 Moholt	Norfersk	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					08:30	10:30							20010103	20010103	0		0		ASKO_MIDT-NORGE	741	47313	W:0 - D:1 - 12:00	2	7	384867	DAGLIGVARE	1	132027	163700	15939	6	6	1
384867	97205D1	KIWI 104 Moholt	Norfersk	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02							15:00	17:00					20010104	20010104	0		0		ASKO_MIDT-NORGE	741	97205	W:0 - D:2 - 12:00	6	24	384867	DAGLIGVARE	1	132022	329944	57609	6	5	0.83
384867	83936D1	KIWI 104 Moholt	Norfersk	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02									08:45	11:00			20010105	20010105	0		10		ASKO_MIDT-NORGE	741	83936	W:0 - D:3 - 12:00	12	42	384867	DAGLIGVARE	1	132025	287611	29178	6	6	1
384867	97206D1	KIWI 104 Moholt	TØRR	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02	12:30	14:30											20010101	20010101	0		790		ASKO_MIDT-NORGE	741	97206	W:0 - D:5 - 13:00	3000	8751	384867	DAGLIGVARE	1	132028	329949	13841	6	6	1
384867	83935D1	KIWI 104 Moholt	TØRR	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02			08:00	10:00									20010102	20010102	0		550		ASKO_MIDT-NORGE	741	83935	W:0 - D:7 - 21:00	1230	5228	384867	DAGLIGVARE	1	132024	287608	14181	6	6	1
384867	97207D1	KIWI 104 Moholt	TØRR	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02					15:00	17:00							20010103	20010103	0		390		ASKO_MIDT-NORGE	741	97207	W:0 - D:2 - 13:00	994	3871	384867	DAGLIGVARE	1	132029	329951	57599	6	5	0.83
384867	97205D1	KIWI 104 Moholt	TØRR	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02							15:00	17:00					20010104	20010104	0		500		ASKO_MIDT-NORGE	741	97205	W:0 - D:3 - 13:00	1949	4900	384867	DAGLIGVARE	1	132022	329945	57609	6	5	0.83
384867	83936D1	KIWI 104 Moholt	TØRR	Brøsetvegen	7050	Trondheim	10.44119245	63.41075911	5	0.02	10	0.02									08:45	11:00			20010105	20010105	0		430		ASKO_MIDT-NORGE	741	83936	W:0 - D:3 - 21:00	1094	3566	384867	DAGLIGVARE	1	132025	287612	29178	6	6	1
384974	83987D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	09:20	11:20											20010101	20010101	0		240		ASKO_MIDT-NORGE	741	83987	W:0 - D:5 - 09:00	863	3452	384974	DAGLIGVARE	1	116425	287753	33508	6	6	1
384974	97181D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02			11:30	13:30									20010102	20010102	0		180		ASKO_MIDT-NORGE	741	97181	W:0 - D:7 - 21:00	647	2587	384974	DAGLIGVARE	1	116424	329833	12259	6	6	1
384974	19495D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02					10:00	12:00							20010103	20010103	0		170		ASKO_MIDT-NORGE	741	19495	W:0 - D:1 - 21:00	600	2400	384974	DAGLIGVARE	1	116428	68074	34005	6	6	1
384974	19493D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02							10:00	13:00					20010104	20010104	0		160		ASKO_MIDT-NORGE	741	19493	W:0 - D:2 - 21:00	560	2240	384974	DAGLIGVARE	1	116426	68064	14743	6	6	1
384974	19494D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02									08:30	10:30			20010105	20010105	0		270		ASKO_MIDT-NORGE	741	19494	W:0 - D:3 - 21:00	980	3920	384974	DAGLIGVARE	1	116427	68069	29170	6	6	1
384974	83988D1	Kiwi 105 Holmen	BAMA	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02											07:45	10:15	20010106	20010106	0		50		ASKO_MIDT-NORGE	741	83988	W:0 - D:4 - 21:00	173	693	384974	DAGLIGVARE	1	116429	287757	33354	6	4	0.67
384974	83987D1	Kiwi 105 Holmen	FRYS	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	09:20	11:20											20010101	20010101	0		80		ASKO_MIDT-NORGE	741	83987	W:0 - D:5 - 09:00	128	521	384974	DAGLIGVARE	1	116425	287754	33508	6	6	1
384974	97181D1	Kiwi 105 Holmen	FRYS	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02			11:30	13:30									20010102	20010102	0		50		ASKO_MIDT-NORGE	741	97181	W:0 - D:7 - 21:00	48	170	384974	DAGLIGVARE	1	116424	329834	12259	6	6	1
384974	19495D1	Kiwi 105 Holmen	FRYS	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02					10:00	12:00							20010103	20010103	0		30		ASKO_MIDT-NORGE	741	19495	W:0 - D:1 - 21:00	34	79	384974	DAGLIGVARE	1	116428	68073	34005	6	6	1
384974	19493D1	Kiwi 105 Holmen	FRYS	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02							10:00	13:00					20010104	20010104	0		280		ASKO_MIDT-NORGE	741	19493	W:0 - D:2 - 21:00	1002	3920	384974	DAGLIGVARE	1	116426	68063	14743	6	6	1
384974	19494D1	Kiwi 105 Holmen	FRYS	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02									08:30	10:30			20010105	20010105	0		80		ASKO_MIDT-NORGE	741	19494	W:0 - D:3 - 21:00	87	297	384974	DAGLIGVARE	1	116427	68068	29170	6	6	1
384974	83987D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	09:20	11:20											20010101	20010101	0		400		ASKO_MIDT-NORGE	741	83987	W:0 - D:5 - 09:00	1650	3431	384974	DAGLIGVARE	1	116425	287755	33508	6	6	1
384974	97182D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	15:15	17:15											20010101	20010101	0		20		ASKO_MIDT-NORGE	741	97182	W:0 - D:5 - 13:00	4	14	384974	DAGLIGVARE	1	116430	329838	57585	6	6	1
384974	97181D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02			11:30	13:30									20010102	20010102	0		80		ASKO_MIDT-NORGE	741	97181	W:0 - D:7 - 21:00	101	352	384974	DAGLIGVARE	1	116424	329835	12259	6	6	1
384974	19495D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02					10:00	12:00							20010103	20010103	0		240		ASKO_MIDT-NORGE	741	19495	W:0 - D:1 - 21:00	815	1694	384974	DAGLIGVARE	1	116428	68072	34005	6	6	1
384974	19493D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02							10:00	13:00					20010104	20010104	0		110		ASKO_MIDT-NORGE	741	19493	W:0 - D:2 - 21:00	237	641	384974	DAGLIGVARE	1	116426	68062	14743	6	6	1
384974	19494D1	Kiwi 105 Holmen	KJØL	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02									08:30	10:30			20010105	20010105	0		430		ASKO_MIDT-NORGE	741	19494	W:0 - D:3 - 21:00	1766	3791	384974	DAGLIGVARE	1	116427	68067	29170	6	6	1
384974	83987D1	Kiwi 105 Holmen	Norfersk	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	09:20	11:20											20010101	20010101	0		1		ASKO_MIDT-NORGE	741	83987	W:0 - D:5 - 12:00			384974	DAGLIGVARE	1	116425	287756	33508	6	6	1
384974	97181D1	Kiwi 105 Holmen	Norfersk	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02			11:30	13:30									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	97181	W:0 - D:6 - 12:00			384974	DAGLIGVARE	1	116424	329836	12259	6	6	1
384974	19495D1	Kiwi 105 Holmen	Norfersk	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02					10:00	12:00							20010103	20010103	0		10		ASKO_MIDT-NORGE	741	19495	W:0 - D:1 - 12:00	6	20	384974	DAGLIGVARE	1	116428	68075	34005	6	6	1
384974	19493D1	Kiwi 105 Holmen	Norfersk	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02							10:00	13:00					20010104	20010104	0		10		ASKO_MIDT-NORGE	741	19493	W:0 - D:2 - 12:00	3	14	384974	DAGLIGVARE	1	116426	68065	14743	6	6	1
384974	19494D1	Kiwi 105 Holmen	Norfersk	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02									08:30	10:30			20010105	20010105	0		10		ASKO_MIDT-NORGE	741	19494	W:0 - D:3 - 12:00	12	44	384974	DAGLIGVARE	1	116427	68070	29170	6	6	1
384974	97182D1	Kiwi 105 Holmen	TØRR	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02	15:15	17:15											20010101	20010101	0		800		ASKO_MIDT-NORGE	741	97182	W:0 - D:5 - 13:00	2431	9347	384974	DAGLIGVARE	1	116430	329839	57585	6	6	1
384974	97181D1	Kiwi 105 Holmen	TØRR	Vassbygdvegen	7503	Stjørdal	10.90661354	63.4806576	5	0.02	10	0.02			11:30	13:30									20010102	20010102	0		420		ASKO_MIDT-NORGE	741	97181	W:0 - D:7 - 21:00	1186	3235	384974	DAGLIGVARE	1	116424	329837	12259	6	6	1
