KUNDENUMMER,KUNDENAVN,LEVERANSE_LNR,VARESTROM,VARESTROM_LNR,UKEDAG_FRA,KLOKKESLETT_FRA,UKEDAG_TIL,KLOKKESLETT_TIL,FREKVENS,STARTUKE,BESTILLINGSFRISTDAG,BESTILLINGSFRISTTID,STOPPDAG,STOPPTID,LEVERANSE_ID,ORDREUTSENDELSEDAG,SPESIALISERT_BIL,U_LATITUDE,U_LONGITUDE
912493,SPAR Sjøbua Valle,2045579,SLKJOL,29,5,10:00:00,5,12:00:00,,,3,22:00:00,3,23:00:00,2045579,3,0,58.93054851427540,9.563059654679120
912493,SPAR Sjøbua Valle,2045577,SLTORR,28,1,10:00:00,1,12:00:00,,,4,22:00:00,4,23:00:00,2045577,4,0,58.93054851427540,9.563059654679120
912493,SPAR Sjøbua Valle,2045578,SLTORR,28,3,10:00:00,3,12:00:00,,,1,22:00:00,1,23:00:00,2045578,1,0,58.93054851427540,9.563059654679120
912493,SPAR Sjøbua Valle,2045579,SLTORR,28,5,10:00:00,5,12:00:00,,,3,22:00:00,3,23:00:00,2045579,3,0,58.93054851427540,9.563059654679120
915504,MENY Fritzøe Brygge,2045308,BAMATRANSITT,34,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,BAMATRANSITT,34,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,BAMATRANSITT,34,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,BAMATRANSITT,34,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,BAMATRANSITT,34,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,QTRANSITT,33,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,QTRANSITT,33,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,QTRANSITT,33,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,QTRANSITT,33,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,QTRANSITT,33,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,RLFRYS,27,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,RLFRYS,27,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,RLFRYS,27,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,RLKJOL,26,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,RLKJOL,26,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,RLKJOL,26,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,RLKJOL,26,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,RLKJOL,26,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,RLTORR,25,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,RLTORR,25,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,RLTORR,25,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,RLTORR,25,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,RLTORR,25,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,SENTRALPAKK,22,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,SENTRALPAKK,22,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,SENTRALPAKK,22,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,SENTRALPAKK,22,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,SENTRALPAKK,22,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,SLFRYS,30,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,SLFRYS,30,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,SLFRYS,30,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,SLKJOL,29,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,SLKJOL,29,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,SLKJOL,29,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,SLKJOL,29,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,SLKJOL,29,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045308,SLTORR,28,1,08:00:00,1,10:00:00,1,1,4,22:00:00,4,23:00:00,81305,4,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045309,SLTORR,28,2,08:00:00,2,10:00:00,1,0,7,22:00:00,7,23:00:00,81306,7,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045310,SLTORR,28,3,08:00:00,3,10:00:00,1,0,1,22:00:00,1,23:00:00,81308,1,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045311,SLTORR,28,4,08:00:00,4,10:00:00,1,0,2,22:00:00,2,23:00:00,81309,2,0,59.05018304543390,10.021418623897500
915504,MENY Fritzøe Brygge,2045312,SLTORR,28,5,08:00:00,5,10:00:00,1,0,3,22:00:00,3,23:00:00,109555,3,0,59.05018304543390,10.021418623897500
916478,MENY Lietorvet,2044702,BAMATRANSITT,34,1,08:00:00,1,10:00:00,1,0,4,22:00:00,4,23:00:00,92321,4,1,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,BAMATRANSITT,34,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,BAMATRANSITT,34,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,BAMATRANSITT,34,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,BAMATRANSITT,34,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,BAMATRANSITT,34,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,QTRANSITT,33,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,QTRANSITT,33,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,QTRANSITT,33,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,QTRANSITT,33,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,QTRANSITT,33,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,RLFRYS,27,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,RLFRYS,27,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,RLFRYS,27,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,RLKJOL,26,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,RLKJOL,26,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,RLKJOL,26,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,RLKJOL,26,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,RLKJOL,26,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,RLTORR,25,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,RLTORR,25,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,RLTORR,25,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,RLTORR,25,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,RLTORR,25,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,SENTRALPAKK,22,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,SENTRALPAKK,22,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,SENTRALPAKK,22,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,SENTRALPAKK,22,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,SENTRALPAKK,22,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,SLFRYS,30,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,SLFRYS,30,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,SLFRYS,30,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,SLKJOL,29,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,SLKJOL,29,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,SLKJOL,29,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,SLKJOL,29,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,SLKJOL,29,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044700,SLTORR,28,1,15:45:00,1,17:45:00,1,0,5,16:00:00,5,17:00:00,73038,5,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044699,SLTORR,28,2,15:45:00,2,17:45:00,1,0,1,16:00:00,1,17:00:00,73039,1,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044697,SLTORR,28,3,15:45:00,3,17:45:00,1,0,2,16:00:00,2,17:00:00,73040,2,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044701,SLTORR,28,4,15:45:00,4,17:45:00,1,0,3,16:00:00,3,17:00:00,73041,3,0,59.210405427043200,9.604967195549060
916478,MENY Lietorvet,2044698,SLTORR,28,5,15:45:00,5,17:45:00,1,0,4,16:00:00,4,17:00:00,73042,4,0,59.210405427043200,9.604967195549060
916932,MENY Myren,2044274,BAMATRANSITT,34,1,08:30:00,1,10:30:00,1,0,4,22:00:00,4,23:00:00,99502,4,1,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,BAMATRANSITT,34,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,BAMATRANSITT,34,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,BAMATRANSITT,34,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,BAMATRANSITT,34,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,BAMATRANSITT,34,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,QTRANSITT,33,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,QTRANSITT,33,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,QTRANSITT,33,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,QTRANSITT,33,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,QTRANSITT,33,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,RLFRYS,27,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,RLFRYS,27,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,RLFRYS,27,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,RLKJOL,26,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,RLKJOL,26,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,RLKJOL,26,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,RLKJOL,26,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,RLKJOL,26,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,RLTORR,25,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,RLTORR,25,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,RLTORR,25,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,RLTORR,25,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,RLTORR,25,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,SENTRALPAKK,22,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,SENTRALPAKK,22,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,SENTRALPAKK,22,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,SENTRALPAKK,22,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,SENTRALPAKK,22,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,SLFRYS,30,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,SLFRYS,30,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,SLFRYS,30,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,SLKJOL,29,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,SLKJOL,29,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,SLKJOL,29,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,SLKJOL,29,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,SLKJOL,29,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044270,SLTORR,28,1,19:15:00,1,21:15:00,1,0,5,16:00:00,5,17:00:00,81551,5,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044269,SLTORR,28,2,19:15:00,2,21:15:00,1,0,1,16:00:00,1,17:00:00,81552,1,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044272,SLTORR,28,3,19:15:00,3,21:15:00,1,0,2,16:00:00,2,17:00:00,81553,2,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044271,SLTORR,28,4,19:15:00,4,21:15:00,1,0,3,16:00:00,3,17:00:00,81554,3,0,59.20074245360730,9.58882769250529
916932,MENY Myren,2044273,SLTORR,28,5,19:15:00,5,21:15:00,1,0,4,16:00:00,4,17:00:00,81555,4,0,59.20074245360730,9.58882769250529
917203,Kiwi 553 Kragerø,2044330,BAMATRANSITT,34,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,BAMATRANSITT,34,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,BAMATRANSITT,34,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,BAMATRANSITT,34,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,BAMATRANSITT,34,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,QTRANSITT,33,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,QTRANSITT,33,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,QTRANSITT,33,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,QTRANSITT,33,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,QTRANSITT,33,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,RLFRYS,27,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,RLFRYS,27,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,RLFRYS,27,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,RLKJOL,26,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,RLKJOL,26,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,RLKJOL,26,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,RLKJOL,26,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,RLKJOL,26,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,RLTORR,25,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,RLTORR,25,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,RLTORR,25,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,RLTORR,25,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,RLTORR,25,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,SENTRALPAKK,22,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,SENTRALPAKK,22,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,SENTRALPAKK,22,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,SENTRALPAKK,22,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,SENTRALPAKK,22,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,SLFRYS,30,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
