KUNDENUMMER	KUNDENAVN	VARESTROM	Produktnavn	Atributt	Frekv eks Bama	Frekvens varestrøm	Min Frekvens	Maks Frekvens	PROGNOSE_FP	PROGNOSE_DP	PROGNOSE_M3
348482	Kiwi 280 Skippergata	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	219	45	0.41
348482	Kiwi 280 Skippergata	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	75	0	0.14
348482	Kiwi 280 Skippergata	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6862	803	10.4
348482	Kiwi 280 Skippergata	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3851	370	1.36
356121	Joker Gjekstad	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	87	9	0.11
356121	Joker Gjekstad	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	691	62	1.16
356121	Joker Gjekstad	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	260	26	0.24
356121	Joker Gjekstad	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2660	240	4.07
356121	Joker Gjekstad	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	1	0	0
356121	Joker Gjekstad	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	646	72	0.86
356121	Joker Gjekstad	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	1111	117	0.31
358465	MENY Haslesenteret	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1184	97	1.77
358465	MENY Haslesenteret	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2510	261	5.28
358465	MENY Haslesenteret	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2310	241	2.36
358465	MENY Haslesenteret	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	247	42	1.96
358465	MENY Haslesenteret	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	4515	384	6.2
358465	MENY Haslesenteret	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3301	265	2.63
358465	MENY Haslesenteret	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1522	155	2.94
358465	MENY Haslesenteret	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	3710	341	7.19
358465	MENY Haslesenteret	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1312	14	5.48
358465	MENY Haslesenteret	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	80	16	0.14
358465	MENY Haslesenteret	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	86	1	0.16
358465	MENY Haslesenteret	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6984	795	9.33
358465	MENY Haslesenteret	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	5599	567	2.87
359810	MENY Nøtterøy	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1016	87	1.47
359810	MENY Nøtterøy	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2593	265	5.62
359810	MENY Nøtterøy	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2197	235	2.12
359810	MENY Nøtterøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1181	46	5.31
359810	MENY Nøtterøy	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2937	294	3.13
359810	MENY Nøtterøy	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	6084	502	6.51
359810	MENY Nøtterøy	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3350	326	7.4
359810	MENY Nøtterøy	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	304	35	0.24
359810	MENY Nøtterøy	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	299	28	0.49
359810	MENY Nøtterøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	10	1	0.01
359810	MENY Nøtterøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	328	49	2.33
359810	MENY Nøtterøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	50	1	0.71
359810	MENY Nøtterøy	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	89	18	0.15
359810	MENY Nøtterøy	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6940	794	9.24
359810	MENY Nøtterøy	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	6145	623	3.49
360685	MENY Stadiontunet	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	616	51	0.91
360685	MENY Stadiontunet	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1900	190	3.63
360685	MENY Stadiontunet	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1539	164	1.51
360685	MENY Stadiontunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1921	167	3.74
360685	MENY Stadiontunet	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1110	107	1.13
360685	MENY Stadiontunet	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4400	351	4.36
360685	MENY Stadiontunet	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1773	156	1.66
360685	MENY Stadiontunet	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	58	4	0.07
360685	MENY Stadiontunet	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	972	63	2.63
360685	MENY Stadiontunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	124	13	0.35
360685	MENY Stadiontunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	261	40	2.21
360685	MENY Stadiontunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	331	2	1.18
360685	MENY Stadiontunet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	60	12	0.1
360685	MENY Stadiontunet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4604	535	6.05
360685	MENY Stadiontunet	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4302	442	2.13
368225	Kiwi 427 Vestskogen	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1259	95	1.99
368225	Kiwi 427 Vestskogen	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	3045	323	6.13
368225	Kiwi 427 Vestskogen	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	3210	339	3.53
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1897	195	3.57
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2430	234	3.61
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	165	17	0.27
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3335	255	5.15
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1655	154	2.57
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	5851	462	5.16
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1266	123	2.7
368225	Kiwi 427 Vestskogen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2322	39	8.94
368225	Kiwi 427 Vestskogen	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	209	43	0.38
368225	Kiwi 427 Vestskogen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	100	1	0.19
368225	Kiwi 427 Vestskogen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	7697	890	11.13
368225	Kiwi 427 Vestskogen	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	4090	378	1.3
368233	Kiwi 426 Gvarv	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	623	40	1.08
368233	Kiwi 426 Gvarv	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1510	157	2.94
368233	Kiwi 426 Gvarv	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1931	201	2.17
368233	Kiwi 426 Gvarv	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	39	5	0.1
368233	Kiwi 426 Gvarv	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2614	210	4.05
368233	Kiwi 426 Gvarv	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2695	216	3.78
368233	Kiwi 426 Gvarv	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1334	137	2.25
368233	Kiwi 426 Gvarv	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1889	161	3.63
368233	Kiwi 426 Gvarv	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1060	80	0.77
368233	Kiwi 426 Gvarv	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	989	15	3.24
368233	Kiwi 426 Gvarv	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	78	16	0.15
368233	Kiwi 426 Gvarv	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	133	1	0.18
368233	Kiwi 426 Gvarv	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3741	436	5.83
368233	Kiwi 426 Gvarv	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2365	216	0.62
369025	Kiwi 515 Stokke	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	914	67	1.47
369025	Kiwi 515 Stokke	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2611	272	5.24
369025	Kiwi 515 Stokke	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2656	275	2.95
369025	Kiwi 515 Stokke	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	8	2	0.04
369025	Kiwi 515 Stokke	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2574	270	4.61
369025	Kiwi 515 Stokke	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4493	351	4.26
369025	Kiwi 515 Stokke	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3119	260	4.9
369025	Kiwi 515 Stokke	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2670	268	3.99
369025	Kiwi 515 Stokke	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1105	65	3.38
369025	Kiwi 515 Stokke	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2	0	0
369025	Kiwi 515 Stokke	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	22	2	0.02
369025	Kiwi 515 Stokke	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1404	29	5.23
369025	Kiwi 515 Stokke	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	140	28	0.26
369025	Kiwi 515 Stokke	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	40	0	0.08
369025	Kiwi 515 Stokke	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5553	622	7.64
369025	Kiwi 515 Stokke	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3417	330	0.94
369272	Kiwi 551 Kviteseid	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	515	38	0.82
369272	Kiwi 551 Kviteseid	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1370	149	2.87
369272	Kiwi 551 Kviteseid	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2146	224	2.51
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	47	8	0.14
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1931	184	5.67
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1376	121	2.7
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2815	242	2.73
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	4350	361	4.39
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	569	57	1.49
369272	Kiwi 551 Kviteseid	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	697	8	2.9
369272	Kiwi 551 Kviteseid	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	114	24	0.22
369272	Kiwi 551 Kviteseid	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4171	486	6.47
369272	Kiwi 551 Kviteseid	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2656	244	0.7
385708	MENY Larvik Sentrum	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	594	54	0.82
385708	MENY Larvik Sentrum	RLFRYS	RLFRYS 	Volumsplitt	5	4	3	4	1910	194	3.8
385708	MENY Larvik Sentrum	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1532	165	1.5
385708	MENY Larvik Sentrum	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1463	64	5.82
385708	MENY Larvik Sentrum	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1849	193	2.32
385708	MENY Larvik Sentrum	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3367	300	3.37
385708	MENY Larvik Sentrum	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1848	137	3.57
385708	MENY Larvik Sentrum	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	692	79	1.04
385708	MENY Larvik Sentrum	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1	0	0
385708	MENY Larvik Sentrum	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1288	152	2.43
385708	MENY Larvik Sentrum	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	46	1	0.62
385708	MENY Larvik Sentrum	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	7	1	0
385708	MENY Larvik Sentrum	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	86	17	0.15
385708	MENY Larvik Sentrum	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	39	0	0.07
385708	MENY Larvik Sentrum	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5238	598	6.67
385708	MENY Larvik Sentrum	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4518	455	2.41
392928	Kiwi 561 Mobi	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	730	56	1.14
392928	Kiwi 561 Mobi	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2075	217	4.22
392928	Kiwi 561 Mobi	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2142	227	2.36
392928	Kiwi 561 Mobi	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	43	8	0.13
392928	Kiwi 561 Mobi	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2319	177	1.13
392928	Kiwi 561 Mobi	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1876	175	2.43
392928	Kiwi 561 Mobi	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3603	299	4.91
392928	Kiwi 561 Mobi	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2498	206	4.93
392928	Kiwi 561 Mobi	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	833	85	1.4
392928	Kiwi 561 Mobi	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	139	21	1.25
392928	Kiwi 561 Mobi	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1432	25	4.96
392928	Kiwi 561 Mobi	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	90	18	0.17
392928	Kiwi 561 Mobi	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	63	0	0.12
392928	Kiwi 561 Mobi	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3882	458	6.27
392928	Kiwi 561 Mobi	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3029	302	0.88
396721	Joker Åsgårdstrand	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	208	16	0.32
396721	Joker Åsgårdstrand	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	631	61	1.19
396721	Joker Åsgårdstrand	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	303	32	0.27
396721	Joker Åsgårdstrand	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2030	177	2.7
396721	Joker Åsgårdstrand	RLTORR	RLTORR RLTO1	Sone	3	3	1	1	69	15	0.27
396721	Joker Åsgårdstrand	RLTORR	RLTORR RLTO2	Sone	3	3	1	1	364	40	0.71
396721	Joker Åsgårdstrand	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	13	2	0.01
396721	Joker Åsgårdstrand	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	10	2	0.01
396721	Joker Åsgårdstrand	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	705	81	0.93
396721	Joker Åsgårdstrand	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	1107	114	0.33
407437	Kiwi 560 Porselensfabrikken	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	824	60	1.34
407437	Kiwi 560 Porselensfabrikken	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2492	263	5.15
407437	Kiwi 560 Porselensfabrikken	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2604	268	2.83
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	237	26	0.28
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2593	239	3.94
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3170	287	3.79
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1822	151	2.14
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	3647	242	5.69
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1868	202	3.62
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	15	2	0.01
407437	Kiwi 560 Porselensfabrikken	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2230	31	7.36
407437	Kiwi 560 Porselensfabrikken	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	157	32	0.29
407437	Kiwi 560 Porselensfabrikken	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	50	0	0.09
407437	Kiwi 560 Porselensfabrikken	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5285	629	7.99
407437	Kiwi 560 Porselensfabrikken	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3567	354	1.17
413385	MENY Åsane	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	869	73	1.27
413385	MENY Åsane	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2560	266	5.46
413385	MENY Åsane	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2217	234	2.11
413385	MENY Åsane	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	12	2	0.01
413385	MENY Åsane	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	4011	418	5.81
413385	MENY Åsane	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1723	192	6.01
413385	MENY Åsane	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2404	260	5.08
413385	MENY Åsane	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	4988	362	6.15
413385	MENY Åsane	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	498	7	1.25
413385	MENY Åsane	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	86	17	0.15
413385	MENY Åsane	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6462	751	8.65
413385	MENY Åsane	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	5371	551	2.96
413708	SPAR Kjørbekk	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	456	38	0.68
413708	SPAR Kjørbekk	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1501	144	3.27
413708	SPAR Kjørbekk	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1486	153	1.43
413708	SPAR Kjørbekk	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1021	56	2.71
413708	SPAR Kjørbekk	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1132	107	2.98
413708	SPAR Kjørbekk	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1129	123	1.73
413708	SPAR Kjørbekk	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2250	140	2.98
413708	SPAR Kjørbekk	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1879	153	1.59
413708	SPAR Kjørbekk	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1552	125	2.23
413708	SPAR Kjørbekk	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	15	2	0.07
413708	SPAR Kjørbekk	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	11	1	0.01
413708	SPAR Kjørbekk	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	29	6	0.05
413708	SPAR Kjørbekk	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	38	0	0.07
413708	SPAR Kjørbekk	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2729	313	3.65
413708	SPAR Kjørbekk	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2653	266	0.85
433219	MENY Tolvsrød	QTRANSITT	QTRANSITT 	Volumsplitt	6	6	4	6	1819	146	2.76
433219	MENY Tolvsrød	RLFRYS	RLFRYS 	Volumsplitt	6	4	3	4	4663	483	10.27
433219	MENY Tolvsrød	RLKJOL	RLKJOL 	Volumsplitt	6	6	4	6	4380	458	4.32
433219	MENY Tolvsrød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	2452	28	9.66
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO1	Sone	6	6	1	1	5496	459	11.6
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO2	Sone	6	6	1	1	5155	506	8.33
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO3	Sone	6	6	1	1	5111	460	5.34
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO4	Sone	6	6	1	1	5842	539	8.77
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO5	Sone	6	6	1	1	1500	165	2.29
433219	MENY Tolvsrød	RLTORR	RLTORR RLTO6	Sone	6	6	1	1	106	5	0.79
433219	MENY Tolvsrød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	170	22	0.2
433219	MENY Tolvsrød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	2	0	0
433219	MENY Tolvsrød	SLKJOL	SLKJOL 	Volumsplitt	6	6	4	6	14085	1619	18.69
433219	MENY Tolvsrød	SLTORR	SLTORR 	Volumsplitt	6	6	3	6	11151	1103	6.86
435222	SPAR Føynland	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	263	23	0.37
435222	SPAR Føynland	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1127	110	2.19
435222	SPAR Føynland	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	851	94	0.81
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	253	4	0.96
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1106	98	1.06
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	616	75	1.29
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1408	127	2.44
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1966	180	3.82
435222	SPAR Føynland	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	666	38	0.27
435222	SPAR Føynland	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	29	5	0.05
435222	SPAR Føynland	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2093	244	3.02
435222	SPAR Føynland	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	1619	151	0.61
438945	SPAR Vektergården	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	432	41	0.58
438945	SPAR Vektergården	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1601	147	2.95
438945	SPAR Vektergården	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1002	105	1.04
438945	SPAR Vektergården	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1444	75	2.68
438945	SPAR Vektergården	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	357	56	1.8
438945	SPAR Vektergården	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2123	160	2.18
438945	SPAR Vektergården	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2311	211	2.4
438945	SPAR Vektergården	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	669	51	0.49
438945	SPAR Vektergården	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	344	32	0.35
438945	SPAR Vektergården	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	486	29	1.44
438945	SPAR Vektergården	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	20	2	0.02
438945	SPAR Vektergården	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	17	3	0.03
438945	SPAR Vektergården	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	12	0	0.02
438945	SPAR Vektergården	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2502	290	3.22
438945	SPAR Vektergården	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2658	252	0.95
464636	Kiwi 501 Stridsklev	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	999	78	1.55
464636	Kiwi 501 Stridsklev	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2309	243	4.7
464636	Kiwi 501 Stridsklev	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2430	250	2.7
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3635	253	4.71
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4875	383	4.93
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1394	168	2.42
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	928	97	1.34
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	2486	219	5.46
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1	0	0
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	27	3	0.02
464636	Kiwi 501 Stridsklev	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1280	25	6.18
464636	Kiwi 501 Stridsklev	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	93	18	0.17
464636	Kiwi 501 Stridsklev	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	62	0	0.12
464636	Kiwi 501 Stridsklev	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4379	508	6.42
464636	Kiwi 501 Stridsklev	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3257	313	0.87
464727	MENY Bø	QTRANSITT	QTRANSITT 	Volumsplitt	6	6	4	6	313	23	0.5
464727	MENY Bø	RLFRYS	RLFRYS 	Volumsplitt	6	3	2	3	1757	173	3.6
464727	MENY Bø	RLKJOL	RLKJOL 	Volumsplitt	6	6	4	6	1711	176	1.88
464727	MENY Bø	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	191	22	0.3
